Datum;Uhrzeit;Deutschland/Österreich/Luxemburg[Euro/MWh];Dänemark 1[Euro/MWh];Dänemark 2[Euro/MWh];Frankreich[Euro/MWh];Italien (Nord)[Euro/MWh];Niederlande[Euro/MWh];Polen[Euro/MWh];Schweden 4[Euro/MWh];Schweiz[Euro/MWh];Slowenien[Euro/MWh];Tschechien[Euro/MWh];Ungarn[Euro/MWh]
06.12.2015;02:00;10,64;4,13;4,13;24,62;41,94;10,64;-;4,13;46,05;35,2;-0,5;26,63
06.12.2015;03:00;10,62;3,64;3,64;14,07;40,78;10,62;-;3,64;45,1;35,2;0,01;11,19
06.12.2015;04:00;10,63;3,96;3,96;11,38;41,25;11,8;-;3,96;44,98;35,2;2;5,2
06.12.2015;05:00;6,87;4,49;4,49;10,11;41,49;10,86;-;4,49;45,05;35,2;1;13,65
06.12.2015;06:00;4,47;4,47;4,47;16,69;42,04;18,94;-;4,47;46,14;35,2;-1,89;28,02
06.12.2015;07:00;9,25;9,25;9,25;17,83;46,5;24,32;-;9,25;47,54;29,1;3,2;28,05
06.12.2015;08:00;12,02;12,02;12,02;21,72;50,38;30,96;18,44;12,02;53,38;31,1;8,8;36,15
06.12.2015;09:00;12,09;12,09;12,09;32,6;51,51;30;25,53;12,09;57,91;51,51;10,05;42,29
06.12.2015;10:00;12,82;12,82;12,82;34,9;47,88;34,1;29,24;12,82;57,97;47,88;11,58;42,29
06.12.2015;11:00;13,19;13,19;13,19;37,38;47,36;34,96;29,64;13,19;57,22;47,36;12,31;50,09
06.12.2015;12:00;12,66;12,66;12,97;46,24;46,5;34,38;30,34;12,97;56,57;46,5;11,01;50,06
06.12.2015;13:00;11,95;11,95;13,12;37,79;43,57;39,94;31,41;13,12;53,83;43,57;10,2;45,2
06.12.2015;14:00;14,05;14,05;14,05;23,87;46,11;36,1;31,08;14,05;55,07;46,11;12;46,09
06.12.2015;15:00;16,42;16,26;16,26;28,16;51,22;28,9;31,14;16,26;56,32;51,22;14,55;49
06.12.2015;16:00;24,09;17,34;17,34;31,56;61,99;34,1;32,76;17,34;58,09;56;34;54,95
06.12.2015;17:00;31,64;17,87;17,87;45,9;74,99;49,99;32,74;17,87;60,91;53,1;36;54,94
06.12.2015;18:00;28,79;17,15;17,15;53,36;70;39,22;32,75;17,15;61,13;53,1;38;50,05
06.12.2015;19:00;30,05;16,47;16,47;50,74;74,24;40;32,75;16,47;60,93;50,2;38;50,02
06.12.2015;20:00;29,16;15;15;37,19;70;64,94;32,73;15;60,05;45,2;34,1;46,09
06.12.2015;21:00;28,72;14,57;14,57;34,98;65,59;56,79;29,68;14,57;58,96;45,2;32,4;42,29
06.12.2015;22:00;34,76;13,63;13,63;35,62;56,29;38,3;26,06;13,63;54,99;35,2;31;36
06.12.2015;23:00;31,57;11,62;11,62;33,93;50,8;33,93;21,99;11,62;50,95;30,1;26;27,94
07.12.2015;00:00;26,21;14,49;14,49;26,21;45,79;26,21;-;14,49;45,54;21;21,3;24,68
07.12.2015;01:00;23,08;13,38;13,38;24,97;42,02;28,5;-;13,38;43,52;20;22,6;22,85
07.12.2015;02:00;23,08;13,19;13,19;23,08;40,23;23,08;-;13,19;42,2;22;22,29;22,29
07.12.2015;03:00;22,08;13,47;13,47;22,72;39,7;23,92;-;13,47;41,52;19;22,51;22,98
07.12.2015;04:00;23,97;14,57;14,57;24,22;39,48;23,99;-;14,57;41,95;22;24,5;27,07
07.12.2015;05:00;27,05;16,43;16,43;27,47;42,27;27,06;-;16,43;46,02;27;27,2;35,24
07.12.2015;06:00;40,5;19,83;19,83;40,5;52,5;40,5;32,87;19,83;54,43;41,14;38,5;47,95
07.12.2015;07:00;48,18;21,98;21,98;48,18;56,5;48,18;33,43;21,98;58,05;51,2;54;55,49
07.12.2015;08:00;49,9;22,96;22,96;49,9;61,9;49,9;36,66;22,96;61,93;54;54,28;56,4
07.12.2015;09:00;50,86;22,74;22,74;50,86;61,01;50,86;36,2;22,74;61,98;49,2;51,7;55,49
07.12.2015;10:00;47,92;22,79;22,79;47,92;58,92;47,92;36,36;22,79;61,93;50;49;51,66
07.12.2015;11:00;47,91;23,12;23,12;47,91;57;47,91;43,52;23,12;59,23;49,99;48,5;51,24
07.12.2015;12:00;46,92;23,41;23,41;46,92;52,99;46,92;44,34;23,41;59,02;48;47,6;53,64
07.12.2015;13:00;45,99;23,92;23,92;45,99;52,99;45,99;44,36;23,92;59,02;47,01;47;51,69
07.12.2015;14:00;45,38;25,82;25,82;45,38;56,94;45,38;43,75;25,82;59,1;46;46,4;50,98
07.12.2015;15:00;49,62;32,63;32,63;43,16;60,46;48,45;43,2;32,63;62,03;50;46,5;51,24
07.12.2015;16:00;54,38;44,05;46,95;47,97;65;53,27;49,53;46,95;62,24;50;50;58,17
07.12.2015;17:00;52,85;44;50,94;52,85;75;52,85;50,94;50,94;62,91;53;56,1;59,06
07.12.2015;18:00;51,27;36,37;46,23;51,27;64,35;51,27;46,23;46,23;62,09;50;54,9;55,49
07.12.2015;19:00;51,61;27,06;32,22;51,61;71,32;51,61;45,19;32,22;61,95;50;50,4;50,49
07.12.2015;20:00;43,08;23,6;23,6;43,08;62;43,08;44,61;23,6;62,13;43;42,6;42,6
07.12.2015;21:00;35,66;22,01;22,01;38,2;62,91;35,79;36,11;22,01;58,12;36;36;36
07.12.2015;22:00;36,22;20,51;20,51;40,36;53,5;36,51;33,49;20,51;56,38;35,1;33;36
07.12.2015;23:00;30,95;19,5;19,5;37,8;50,41;32,06;32,33;19,5;53,03;29;29;33,34
08.12.2015;00:00;26,89;19,58;19,58;26,89;43,6;26,89;-;19,58;49,29;29,42;30;31,51
08.12.2015;01:00;28,05;19,19;19,19;28,05;41,76;28,05;-;19,19;47,01;29,08;29,1;29,22
08.12.2015;02:00;26,86;19,04;19,04;26,86;39,99;26,86;-;19,04;43,09;25;26,6;26,6
08.12.2015;03:00;24,62;19,05;19,05;24,62;40,49;24,62;-;19,05;42,64;23,87;25,47;25,47
08.12.2015;04:00;24,62;19,36;19,36;24,62;39,7;24,62;-;19,36;42;28,97;25,46;25,46
08.12.2015;05:00;26,79;20,08;20,08;26,79;40,07;26,79;-;20,08;44,26;35,11;27,84;29,06
08.12.2015;06:00;30,74;22,22;22,22;30,74;45,72;30,74;36,09;22,22;48,95;35,11;36,7;37,61
08.12.2015;07:00;45,99;23,15;35,8;47,18;49,42;45,5;38,13;35,8;53,94;44,2;45,28;47,29
08.12.2015;08:00;47,52;24,11;35;47,52;47,52;47,52;40,13;35;55,03;45,99;46,49;47,4
08.12.2015;09:00;43,75;22,89;33,03;43,75;47,81;43,75;40,48;33,03;55,02;41;43,02;43,02
08.12.2015;10:00;38,35;22,74;28,03;38,35;44,6;38,35;40,42;28,03;54,06;37,86;38,68;40,91
08.12.2015;11:00;34,94;22,58;25,59;37,19;46,11;34,94;41,5;25,59;54,59;37,48;37,55;41,25
08.12.2015;12:00;32,16;22,33;23,92;34,45;43,76;34;41,49;23,92;53,16;43,76;36,31;42,29
08.12.2015;13:00;34,1;22,42;22,97;34,1;42,15;34,1;42,27;22,97;53,38;42,15;36,23;40,27
08.12.2015;14:00;39,07;22,33;22,91;39,07;44,76;39,07;39,88;22,91;53,08;36,14;37,02;40,64
08.12.2015;15:00;41,9;22,45;24,5;41,9;49,6;41,9;40,16;24,5;54,37;38,69;40,8;44,3
08.12.2015;16:00;43,78;22,74;24,94;43,78;51,42;43,78;43,63;24,94;58,45;45,2;44,71;55,32
08.12.2015;17:00;47;22,84;23,98;49,02;65;52,67;43,06;23,98;60,29;50;47,95;55,49
08.12.2015;18:00;40,88;22,46;22,87;54,64;64,35;42,44;40,37;22,87;60,02;50;44,7;53,7
08.12.2015;19:00;36,72;22,11;22,11;51,86;72,38;37,77;39,92;22,11;58,93;43,45;39,95;50,04
08.12.2015;20:00;32,91;21,17;21,17;42,99;64,35;38;36,38;21,17;59,53;37,51;34,38;43,85
08.12.2015;21:00;28,64;20,62;20,62;54,83;61,87;32,45;32,38;20,62;58,43;35,1;30,5;37,03
08.12.2015;22:00;29,89;19,67;19,67;30,65;56,04;32,27;32,32;19,67;55,08;35,2;29,5;42,11
08.12.2015;23:00;27,33;17,44;17,44;35,05;47,64;27,33;27,56;17,44;50,64;28,16;25,81;33,34
09.12.2015;00:00;25,57;16,36;16,36;25,57;44,76;25,57;26,33;16,36;46,14;43,64;25,5;32,01
09.12.2015;01:00;24,59;15,22;15,22;36,25;42,5;25,94;26,08;15,22;43,05;35;25,01;26,58
09.12.2015;02:00;25,09;14,86;14,86;27,98;41,5;25,44;26,16;14,86;42,2;23,42;24,01;24,4
09.12.2015;03:00;24,48;14,87;14,87;38,42;41,5;26,16;25,6;14,87;42;21,99;22,99;23,02
09.12.2015;04:00;26,84;16,47;16,47;35,38;40,57;27,65;26,67;16,47;41,64;31,5;23,5;25,54
09.12.2015;05:00;27,34;17,9;17,9;36,65;44,72;27,5;31,43;17,9;46,65;44,72;25,72;33,3
09.12.2015;06:00;31,34;19,59;19,59;46,58;56,47;32,44;35,88;19,59;57,06;55;34,4;40,08
09.12.2015;07:00;40,9;21,07;21,07;63,29;63,93;40,9;37,68;21,07;63,58;63,93;40,7;51,19
09.12.2015;08:00;42,37;21,75;21,75;65,69;69,4;44,18;40,51;21,75;64,62;56;42,5;50,09
09.12.2015;09:00;43;21,11;21,11;65,98;73,82;44,94;41,3;21,11;64,11;67;40,6;50,01
09.12.2015;10:00;42,09;21,08;21,08;67,09;68,12;41,32;42,02;21,08;64,99;53,2;39,04;50,08
09.12.2015;11:00;39,8;20,95;20,95;53,66;62,99;39,71;41,1;20,95;63,89;56;37,47;50,03
09.12.2015;12:00;34,85;21,02;21,02;47,5;58,91;34,94;41,54;21,02;59,9;56;37,01;51,19
09.12.2015;13:00;34,01;20,94;20,94;47,92;59,8;33,93;42,31;20,94;59,84;56;39;51,02
09.12.2015;14:00;35,55;20,79;20,79;49,05;66;35,65;41,98;20,79;62,98;50,1;42,5;51,02
09.12.2015;15:00;43,94;21,2;21,2;60,36;75;44,06;41,7;21,2;63,99;50,1;43,67;54,91
09.12.2015;16:00;46,95;21,51;21,51;64,92;85,01;47,19;44,04;21,51;64,18;64,43;46,11;55,43
09.12.2015;17:00;48,81;21,8;21,8;69,18;99,09;48,81;43,74;21,8;69,6;53,2;49,49;55,54
09.12.2015;18:00;41,97;21,29;21,29;73,54;80,24;43,4;40,07;21,29;69,95;56;42,91;52,89
09.12.2015;19:00;39,28;20,56;20,56;69,99;72,2;39,28;39,53;20,56;66,59;56;38,88;51,85
09.12.2015;20:00;36,73;20,23;20,23;56,64;65,02;37,93;35,66;20,23;65,03;65,02;33,69;46,72
09.12.2015;21:00;29,95;19,65;19,65;41,47;64,35;32;33,02;19,65;59,07;64,35;29,28;38,45
09.12.2015;22:00;28,18;18;18;43,87;63,06;29,02;31,89;18;57,94;63,06;28;42,25
09.12.2015;23:00;25,05;15,65;15,65;46,72;52,15;26,61;29,47;15,65;55,06;35,01;24,4;30,93
10.12.2015;00:00;22,59;14,22;14,22;41,85;50,37;23,06;28,24;14,22;49,23;35,1;23,31;40,16
10.12.2015;01:00;18,48;12,1;12,1;42,75;45,56;18,82;26,5;12,1;46,88;22,51;24,01;34,58
10.12.2015;02:00;17,11;10,44;10,44;41,69;41,69;17,51;26,44;10,44;43,62;19,73;21,95;27,89
10.12.2015;03:00;16,79;10,59;10,59;33,36;41,5;17,02;27,12;10,59;43,01;18,88;21,32;27,22
10.12.2015;04:00;18,06;13,75;13,75;29,6;40,4;18,25;28,79;13,75;42,81;20,8;22,55;33,24
10.12.2015;05:00;21,63;15,24;15,24;37,82;43,76;21,63;30,79;15,24;47,55;40,1;23,52;43,51
10.12.2015;06:00;27,01;19,06;19,06;47,93;54,91;30,39;34,87;19,06;57,87;46,11;31;45,09
10.12.2015;07:00;36,59;20,17;20,17;55,03;74;40;35,33;20,17;63,85;56;38;53,32
10.12.2015;08:00;41,73;20,29;20,29;56,56;70;42,44;39,2;20,29;64,94;45,2;38,01;50,23
10.12.2015;09:00;31,51;20,28;20,28;55,31;79,99;34,94;40,42;20,28;64,92;35,32;35,3;48,64
10.12.2015;10:00;30;20,12;20,12;53,3;69,23;35;40,19;20,12;64,8;50;33,8;48,87
10.12.2015;11:00;28,03;19,96;19,96;56,55;70;34;41,19;19,96;63,76;50;33,36;50
10.12.2015;12:00;27,98;19,96;19,96;58,09;59,9;31,39;42,51;19,96;60,85;56,1;31,8;53,21
10.12.2015;13:00;29,66;19,91;19,91;53,96;62;32,44;41,69;19,91;61,17;56;33,99;51,53
10.12.2015;14:00;30,59;19,97;19,97;49,56;70,2;34,94;40,84;19,97;64,95;50;35,97;51,72
10.12.2015;15:00;36,73;20,22;20,22;49,33;74;37;40,39;20,22;64,89;50;54,97;54,97
10.12.2015;16:00;44,5;20,5;20,5;49,49;79,99;44,94;45,66;20,5;64,57;45,27;58,23;58,23
10.12.2015;17:00;46,49;20,73;20,73;61,22;86,25;58,57;40,82;20,73;67,59;45,2;43,41;58,16
10.12.2015;18:00;41,43;20,47;20,47;73,1;73,1;42,26;36,32;20,47;67,94;45,2;37,5;53,52
10.12.2015;19:00;34,27;20,19;20,19;61,91;68,68;35;35,13;20,19;66,11;50;35,8;53,52
10.12.2015;20:00;30,08;19,86;19,86;56,46;60,9;33;34,03;19,86;62,31;50;36,31;50,07
10.12.2015;21:00;27,19;19,47;19,47;48,95;59,33;34,94;33,11;19,47;61,14;45,11;28,61;42,17
10.12.2015;22:00;26;18,86;18,86;48,93;53,8;30,24;29,52;18,86;59,08;53,8;26,39;48,41
10.12.2015;23:00;22,61;16,72;16,72;48,62;48,62;22,96;27,35;16,72;51,73;40,1;23,89;42,17
11.12.2015;00:00;19,05;16,28;16,28;45,47;45,47;22,37;-;16,28;46,1;45,11;21,8;36
11.12.2015;01:00;19;15,48;15,48;42,5;42,5;19,94;-;15,48;42,89;35,2;20,91;33,2
11.12.2015;02:00;16,29;15,5;15,5;40,17;40,23;17,38;-;15,5;40,95;35,11;19,04;25,61
11.12.2015;03:00;16,28;15,85;15,85;37,21;40,72;16,7;-;15,85;40,87;35,11;19;26,52
11.12.2015;04:00;19,02;17,27;17,27;33,97;39,08;19,74;-;17,27;39,61;35,2;25;33,35
11.12.2015;05:00;22,03;18,53;18,53;37,16;45,1;22,3;28,73;18,53;43,59;45,1;22;45,07
11.12.2015;06:00;26,01;20,49;20,49;45,39;57,09;29,98;32,09;20,49;56,98;57,09;39,17;50,98
11.12.2015;07:00;34,2;21,09;21,09;55,44;69,59;37,77;32,89;21,09;68,43;69,59;37,9;58,16
11.12.2015;08:00;37,29;21,73;21,73;60,59;69,2;39,31;36,64;21,73;68,47;56,1;39,5;52,1
11.12.2015;09:00;35,76;21,56;21,56;58,66;79,99;42,44;36,6;21,56;66,92;55,5;41,56;50,1
11.12.2015;10:00;33,65;21,49;21,49;53,31;70;44,94;35,62;21,49;67,8;50;38;49,76
11.12.2015;11:00;30,06;21,25;21,25;51,06;66,01;43,5;36,7;21,25;67,93;56;39,5;50,07
11.12.2015;12:00;28,3;21,04;21,04;48,53;62;40;37,31;21,04;62,49;62;39;53,62
11.12.2015;13:00;28,15;20,92;20,92;44,95;67,01;37,44;38,56;20,92;62,51;67,01;41,05;54,13
11.12.2015;14:00;28,37;20,91;20,91;43,61;70;37,89;36,73;20,91;66,47;70;43,76;52,15
11.12.2015;15:00;29,48;21,04;21,04;42,63;75;35;38,76;21,04;68,05;75;49,29;55,71
11.12.2015;16:00;30,78;21,79;21,79;43,04;78;37,44;39,97;21,79;67;78;45,84;60,62
11.12.2015;17:00;34,66;21,76;21,76;48,5;89,45;59,94;40,19;21,76;63,61;85;42,04;60,62
11.12.2015;18:00;30,23;21,45;21,45;52,78;72,08;37;39,83;21,45;63,99;72,08;38;59,03
11.12.2015;19:00;29,11;20,8;20,8;53,64;70,22;31,42;35,19;20,8;64,27;70,22;37,59;58,16
11.12.2015;20:00;26;20,47;20,47;46,35;61,99;35,12;33,12;20,47;62,88;61,99;34,3;56,6
11.12.2015;21:00;23,74;20,09;20,09;41,59;60,61;31,07;32,18;20,09;60,58;60,61;31,4;50,07
11.12.2015;22:00;19,71;19,71;19,3;44,72;57,96;30;28,72;19,3;55,32;57,96;22,01;54,95
11.12.2015;23:00;16,51;16,51;16,92;46,47;51,42;26,1;25,72;16,92;48,96;51,42;17,1;46,8
12.12.2015;00:00;18,02;18,02;18,19;37,42;50,2;48,33;-;18,19;50,01;35,11;16,38;36
12.12.2015;01:00;16,57;16,98;16,98;41,84;45,28;28,5;-;16,98;45,27;35,1;15;33,09
12.12.2015;02:00;16,2;16,6;16,6;42,69;43,4;20,54;-;16,6;43,39;35,11;14;26,43
12.12.2015;03:00;14,58;15,98;15,98;36,49;41,38;19,02;-;15,98;42,48;13,97;14,16;22,65
12.12.2015;04:00;16,25;16,65;16,65;33,52;39,81;17,2;-;16,65;41,74;35,11;14,2;26,43
12.12.2015;05:00;16,63;18,02;18,02;34,65;42,53;26,2;-;18,02;44,07;35,11;15,84;35
12.12.2015;06:00;15,95;18,85;18,85;42,19;50,7;27,58;26,52;18,85;52,94;17,51;16,96;37,66
12.12.2015;07:00;19,02;19,02;19,31;47,98;60,61;27,44;28,94;19,31;62,46;46,2;20,5;46,3
12.12.2015;08:00;21,87;20,33;20,04;48,71;63,06;27,99;31,92;20,04;65,08;59,1;24,72;48,42
12.12.2015;09:00;24,14;20,35;20,35;48,87;64,8;28,99;35,22;20,35;65,31;59,1;29,36;49,07
12.12.2015;10:00;24,8;20,49;20,49;40,42;63,95;50,04;36,36;20,49;63,36;63,95;29;48,42
12.12.2015;11:00;26,75;20,49;20,49;41,07;62;50,04;36,62;20,49;60,32;62;31,5;49,08
12.12.2015;12:00;26,89;20,41;20,41;41,13;54,29;50;36,37;20,41;55,78;54,29;31,31;46,64
12.12.2015;13:00;25,98;20,28;20,28;38,37;50,15;46,13;36,26;20,28;55,09;46,2;31,3;45,01
12.12.2015;14:00;28,02;20,27;20,27;30,7;51,15;32,38;35,84;20,27;56,92;46,11;31,8;45,09
12.12.2015;15:00;30,06;20,64;20,64;30,06;58,86;30,06;36,36;20,64;60,82;48,1;34,4;50,01
12.12.2015;16:00;33,78;21,22;21,22;33,78;63,1;33,78;41;21,22;64,95;50;38,3;57,97
12.12.2015;17:00;40;21,8;21,8;40;77,93;40;41,59;21,8;66,38;50;41,86;57,3
12.12.2015;18:00;42,96;21,73;21,73;42,96;73,08;42,96;38,62;21,73;66,4;50;39,29;55,08
12.12.2015;19:00;41;21,36;21,36;41;76,75;41;37,75;21,36;66,34;50;37,49;54,92
12.12.2015;20:00;35,22;20,97;20,97;35,22;66,01;35,22;34,79;20,97;64,32;65;33,08;45,09
12.12.2015;21:00;29,94;20,7;20,7;31,06;61,99;29,94;31,96;20,7;58,04;46,2;29,65;40,09
12.12.2015;22:00;28,48;20,74;20,74;33,83;51,09;30;31,64;20,74;54,06;51,09;29,79;41,75
12.12.2015;23:00;26,63;20,36;20,36;37,7;47,6;30;26,76;20,36;50,02;26,62;24,7;31,09
13.12.2015;00:00;12,51;12,51;20,07;32,12;45,03;27,68;-;20,07;46,57;35,2;12;30,07
13.12.2015;01:00;12,57;18,5;19,2;32,91;39,84;32,91;-;19,2;43,42;35,2;13;32,89
13.12.2015;02:00;10,39;18,93;18,93;32;39;32;-;18,93;40,99;35,2;11,49;26,27
13.12.2015;03:00;10,22;18,98;18,98;24,5;37,66;24,5;-;18,98;39,45;35,2;12,1;31,13
13.12.2015;04:00;10,32;18,98;18,98;27,68;36,79;27,68;-;18,98;38,75;35,2;11,3;28,92
13.12.2015;05:00;10,33;19,28;19,28;32,28;39;32,28;26,78;19,28;39,5;35,11;11,4;33,04
13.12.2015;06:00;10,37;19,37;19,37;30,99;40,17;30,99;29,28;19,37;41,4;40,17;12,01;35,08
13.12.2015;07:00;13,79;19,35;19,35;32,88;42,39;32,88;33,3;19,35;44,96;42,39;14,13;43,71
13.12.2015;08:00;19,37;19,37;19,97;34,49;44,81;33;30,18;19,97;46,95;44,81;18,9;45,68
13.12.2015;09:00;21,97;21,92;21,32;38,35;46,21;31,85;31,87;21,32;47,76;46,21;23,1;46,8
13.12.2015;10:00;24,77;21,96;21,96;39,34;45,64;35;33,31;21,96;45,96;45,64;25,6;49,06
13.12.2015;11:00;30,72;22,48;22,48;42,15;45,53;32,44;33,3;22,48;45,25;45,53;28,4;50
13.12.2015;12:00;30,94;22,38;22,38;45,4;45,4;30,94;33,31;22,38;45,44;45,4;27,5;46,03
13.12.2015;13:00;30,29;22,37;22,37;42,13;43,03;30,29;33,3;22,37;44,84;43,03;26,4;41,72
13.12.2015;14:00;32,95;22,57;22,57;32,95;43,41;32,95;32,94;22,57;45,12;43,41;28,07;41,72
13.12.2015;15:00;34,26;23,66;23,66;34,26;50;34,26;31,99;23,66;49,16;35,2;29,79;46,07
13.12.2015;16:00;36,78;27;27;36,78;57,5;36,78;36,64;27;59,05;50;34,4;54,95
13.12.2015;17:00;44,2;42,86;42,86;44,2;67;44,2;42,86;42,86;66,33;50;42;54,3
13.12.2015;18:00;49,88;41,67;41,67;49,88;70,3;49,88;41,67;41,67;66,32;50;44,5;50,04
13.12.2015;19:00;49,12;28,02;28,02;49,12;71,22;49,12;40,64;28,02;65,94;49,05;44;48,05
13.12.2015;20:00;44,5;27,64;27,64;44,5;67;44,5;40,73;27,64;65;42,01;40,6;44,57
13.12.2015;21:00;37,93;24,45;24,45;37,93;67;37,93;36,08;24,45;63,46;35,2;37,66;37,68
13.12.2015;22:00;40,32;22,37;22,37;42,17;51,88;37,44;35,89;22,37;51,93;39,4;37,38;37,38
13.12.2015;23:00;31,95;21,55;21,55;39,2;45,33;31,95;31,65;21,55;46,9;35,2;33,1;33,1
14.12.2015;00:00;30,93;22,33;22,33;36,56;42,41;32,44;-;22,33;45,53;29,5;27,01;28,99
14.12.2015;01:00;31,49;21,55;21,55;31,49;39,54;31,49;-;21,55;42,12;26,72;27,05;27,17
14.12.2015;02:00;29,5;21,36;21,36;29,5;38;29,5;-;21,36;41,24;25,7;26,27;26,27
14.12.2015;03:00;27,84;21,07;21,07;27,84;36,97;27,84;-;21,07;40,29;24,58;25,89;25,89
14.12.2015;04:00;27,45;21,87;21,87;27,45;37,71;27,45;-;21,87;37,72;25,11;26;26,28
14.12.2015;05:00;29,65;24,62;24,62;29,65;41,5;29,65;33,38;24,62;43,44;29,5;29,6;33,34
14.12.2015;06:00;41,26;33,25;33,25;41,26;53,09;41,26;37,36;33,25;54,99;40;46;46,95
14.12.2015;07:00;53,46;53,46;53,46;53,46;67,15;53,46;-;53,46;66,89;56;53,61;54,94
14.12.2015;08:00;56,7;56,7;56,7;56,7;68,4;56,7;-;56,7;68,9;55;53;57,62
14.12.2015;09:00;51,5;51,5;51,5;60,47;77,19;51,39;51,5;51,5;68,95;51;51,4;54,93
14.12.2015;10:00;47,96;47,96;47,96;61,42;72,23;47,8;47,96;47,96;68,35;49,99;48,45;51,12
14.12.2015;11:00;45,64;45,64;45,64;58,88;76,47;45,54;45,64;45,64;67,44;50,25;47,01;50,78
14.12.2015;12:00;43,05;43,05;43,05;56,12;64,28;42,89;43,05;43,05;64,06;56;46,01;49,98
14.12.2015;13:00;46,64;46,64;46,64;52,09;64,42;46,77;46,64;46,64;65,01;56;47,2;50,56
14.12.2015;14:00;46,92;46,92;46,92;50,87;68;47,02;46,92;46,92;67,98;56;48,06;52,76
14.12.2015;15:00;50,04;50,04;50,04;50,04;72,86;50,04;50,04;50,04;68,94;50,91;51,6;59,17
14.12.2015;16:00;50,97;50,78;52,49;50,97;79,48;50,97;52,49;52,49;69,49;79,48;54,1;61,75
14.12.2015;17:00;63,27;61,25;61,76;63,27;98,9;63,27;-;61,76;68,93;57,34;56,3;61,81
14.12.2015;18:00;51,83;50,77;51,83;69,81;75;52,31;51,83;51,83;68,93;53,5;56,2;60,05
14.12.2015;19:00;46,94;45,81;45,81;63,74;68,68;46,94;45,81;45,81;68,01;65;49,5;56,96
14.12.2015;20:00;40,08;33,91;33,91;54,64;66;40,08;36,49;33,91;65,09;56;45,9;52,54
14.12.2015;21:00;33,41;28,78;28,78;42,97;66;33,41;35,22;28,78;65;56;39,01;43,62
14.12.2015;22:00;31,28;22,04;22,04;46,92;59,84;33,38;33,4;22,04;62,97;48,11;35,01;47,91
14.12.2015;23:00;28,78;20,92;20,92;47,13;50;28,78;30,19;20,92;56,56;31,4;29,81;36
15.12.2015;00:00;27,64;20,47;20,47;40,08;44,01;27,64;30,03;20,47;46,81;35;28,3;35,19
15.12.2015;01:00;27,99;20,16;20,16;39,01;42,41;27,99;27,6;20,16;44,94;25,55;27,85;33,11
15.12.2015;02:00;27,4;19,99;19,99;35,5;41;27,4;27,94;19,99;41,6;25,05;27,2;30,25
15.12.2015;03:00;27,86;20,16;20,16;31;41;27,86;27,99;20,16;40,98;24,99;27,5;29,02
15.12.2015;04:00;29,11;20,61;20,61;29,11;41,01;29,11;29,06;20,61;40,92;26,03;27,8;35,13
15.12.2015;05:00;29,84;21,1;21,1;33,8;43,19;29,84;35,98;21,1;45,98;43,19;28,7;46,36
15.12.2015;06:00;35,33;26,49;26,49;40,59;64,3;35,33;39,1;26,49;59,11;60;37,8;57,4
15.12.2015;07:00;49,99;49,99;49,99;49,99;75;49,99;-;49,99;68,98;65;52,8;66,23
15.12.2015;08:00;55,03;53,71;53,71;55,03;86,1;55,03;-;53,71;71,71;56;55,6;64,02
15.12.2015;09:00;54,97;53,35;53,35;54,97;77,99;54,97;53,35;53,35;71,28;55;54,35;62,07
15.12.2015;10:00;53,58;51,08;51,08;53,58;72,23;53,58;-;51,08;71,26;55,6;52,57;61,81
15.12.2015;11:00;52,81;51,39;51,39;52,81;67;52,81;51,39;51,39;71,42;55,5;52,25;60,05
15.12.2015;12:00;51,96;50,71;50,71;51,96;71,63;51,96;50,71;50,71;66,41;71,63;49,72;60,71
15.12.2015;13:00;51,71;50,47;50,47;51,71;68,1;51,71;50,47;50,47;67,09;68,1;50,47;61,81
15.12.2015;14:00;49,6;49,6;49,6;49,6;72,92;49,6;49,6;49,6;69,04;69;49,46;62,92
15.12.2015;15:00;50,04;50,04;50,04;50,04;76,2;50,04;50,29;50,04;71,05;60;50,97;64,02
15.12.2015;16:00;50,96;50,96;50,96;50,96;77,99;50,96;52,83;50,96;71;54,96;52,1;61,81
15.12.2015;17:00;55,25;55,25;55,25;55,25;98,67;55,25;55,25;55,25;69,57;59;60,2;62,7
15.12.2015;18:00;53,43;52,15;52,15;53,43;85;53,43;52,15;52,15;69,6;52,8;53;60,05
15.12.2015;19:00;46,5;44,3;45,38;47,98;72,91;46,45;47,46;45,38;69;54,1;49,6;59,17
15.12.2015;20:00;41,47;28,57;28,57;41,84;70,6;41,47;41,49;28,57;68,04;70,6;45,3;54,92
15.12.2015;21:00;34,51;24,44;24,44;34,51;71,63;34,51;36,74;24,44;67,46;60;34,58;48,2
15.12.2015;22:00;35,68;21,06;21,06;37,49;69,99;35,68;35,38;21,06;62,28;56;32,01;48,57
15.12.2015;23:00;30,03;20,32;20,32;36,57;61,99;30,03;32,7;20,32;53,86;38,01;27,7;43,32
16.12.2015;00:00;30,81;20,65;20,65;30,81;62,42;30,81;29,95;20,65;48,07;58;28,3;42,14
16.12.2015;01:00;29,18;20;20;29,18;48,67;29,18;28,52;20;45,29;48,67;27,8;39,92
16.12.2015;02:00;28,38;19,75;19,75;28,38;45,17;28,38;28,35;19,75;43,55;39;25,6;36,29
16.12.2015;03:00;27,05;19,86;19,86;27,05;43,76;27,05;28,14;19,86;43,6;39;25,3;35,03
